"","educ","conpress"
"33777",14,NA
"33778",14,3
"33779",12,2
"33780",12,3
"33781",12,NA
"33782",13,3
"33783",13,3
"33784",12,NA
"33785",15,1
"33786",20,NA
"33787",17,NA
"33788",15,2
"33789",18,3
"33790",20,2
"33791",12,2
"33792",8,NA
"33793",11,NA
"33794",13,2
"33795",12,2
"33796",20,2
"33797",20,NA
"33798",14,2
"33799",12,NA
"33800",16,3
"33801",17,NA
"33802",12,2
"33803",16,3
"33804",14,3
"33805",16,3
"33806",16,3
"33807",12,2
"33808",6,NA
"33809",16,NA
"33810",14,2
"33811",12,1
"33812",14,NA
"33813",12,NA
"33814",16,NA
"33815",10,3
"33816",12,3
"33817",11,3
"33818",12,2
"33819",12,NA
"33820",15,NA
"33821",12,2
"33822",16,2
"33823",12,3
"33824",12,2
"33825",14,NA
"33826",11,1
"33827",13,2
"33828",12,NA
"33829",20,3
"33830",15,3
"33831",16,2
"33832",12,3
"33833",12,NA
"33834",18,3
"33835",12,2
"33836",12,NA
"33837",12,3
"33838",13,2
"33839",9,NA
"33840",18,3
"33841",11,NA
"33842",12,NA
"33843",14,2
"33844",13,NA
"33845",16,3
"33846",13,2
"33847",16,NA
"33848",17,3
"33849",13,NA
"33850",18,2
"33851",14,3
"33852",16,NA
"33853",17,2
"33854",16,NA
"33855",12,1
"33856",13,3
"33857",20,NA
"33858",NA,NA
"33859",16,2
"33860",17,3
"33861",12,3
"33862",14,2
"33863",12,NA
"33864",13,2
"33865",16,2
"33866",13,2
"33867",12,NA
"33868",14,3
"33869",8,3
"33870",9,2
"33871",12,NA
"33872",10,NA
"33873",12,2
"33874",12,2
"33875",13,NA
"33876",12,NA
"33877",9,3
"33878",12,2
"33879",12,NA
"33880",16,2
"33881",4,NA
"33882",18,NA
"33883",NA,NA
"33884",11,2
"33885",12,2
"33886",17,3
"33887",12,NA
"33888",11,3
"33889",14,3
"33890",12,3
"33891",12,NA
"33892",11,2
"33893",16,NA
"33894",7,2
"33895",16,3
"33896",12,2
"33897",12,2
"33898",13,1
"33899",13,3
"33900",14,NA
"33901",17,2
"33902",13,2
"33903",16,2
"33904",18,3
"33905",14,2
"33906",15,NA
"33907",12,3
"33908",15,3
"33909",17,2
"33910",12,NA
"33911",16,3
"33912",12,1
"33913",12,NA
"33914",12,3
"33915",12,2
"33916",12,2
"33917",9,2
"33918",16,2
"33919",6,3
"33920",NA,2
"33921",12,3
"33922",12,3
"33923",8,3
"33924",20,3
"33925",18,2
"33926",11,NA
"33927",16,2
"33928",13,2
"33929",14,NA
"33930",16,2
"33931",10,3
"33932",10,2
"33933",10,NA
"33934",8,2
"33935",15,NA
"33936",14,3
"33937",14,3
"33938",14,2
"33939",9,3
"33940",9,3
"33941",14,3
"33942",12,2
"33943",13,3
"33944",14,NA
"33945",12,2
"33946",13,2
"33947",14,NA
"33948",16,2
"33949",19,NA
"33950",14,NA
"33951",15,NA
"33952",7,2
"33953",11,NA
"33954",16,2
"33955",12,2
"33956",12,3
"33957",14,NA
"33958",13,NA
"33959",13,3
"33960",9,NA
"33961",13,2
"33962",14,3
"33963",12,3
"33964",16,3
"33965",18,NA
"33966",20,NA
"33967",17,3
"33968",18,NA
"33969",14,2
"33970",12,NA
"33971",17,2
"33972",20,2
"33973",13,3
"33974",16,1
"33975",16,NA
"33976",15,NA
"33977",12,2
"33978",12,NA
"33979",12,2
"33980",13,3
"33981",12,NA
"33982",14,3
"33983",13,3
"33984",17,3
"33985",12,NA
"33986",12,3
"33987",14,3
"33988",12,2
"33989",12,3
"33990",13,NA
"33991",11,3
"33992",16,NA
"33993",10,NA
"33994",9,1
"33995",14,2
"33996",16,NA
"33997",12,3
"33998",20,3
"33999",14,NA
"34000",14,2
"34001",13,NA
"34002",16,2
"34003",14,3
"34004",16,2
"34005",14,1
"34006",14,NA
"34007",20,NA
"34008",12,1
"34009",12,NA
"34010",14,3
"34011",16,NA
"34012",15,NA
"34013",12,2
"34014",14,2
"34015",13,2
"34016",17,NA
"34017",12,2
"34018",14,1
"34019",16,NA
"34020",16,NA
"34021",12,2
"34022",15,3
"34023",19,2
"34024",16,2
"34025",16,2
"34026",16,NA
"34027",18,NA
"34028",16,3
"34029",12,3
"34030",18,2
"34031",14,NA
"34032",9,3
"34033",15,2
"34034",12,3
"34035",10,1
"34036",14,3
"34037",16,2
"34038",14,2
"34039",13,NA
"34040",16,2
"34041",13,NA
"34042",10,3
"34043",9,NA
"34044",18,3
"34045",18,NA
"34046",13,1
"34047",11,NA
"34048",16,3
"34049",15,3
"34050",11,1
"34051",16,NA
"34052",16,1
"34053",12,2
"34054",12,2
"34055",18,1
"34056",14,3
"34057",14,NA
"34058",14,3
"34059",12,3
"34060",10,2
"34061",8,NA
"34062",13,NA
"34063",13,NA
"34064",13,3
"34065",13,3
"34066",11,3
"34067",16,3
"34068",11,1
"34069",12,NA
"34070",13,1
"34071",9,NA
"34072",10,1
"34073",17,NA
"34074",14,2
"34075",11,3
"34076",12,2
"34077",12,NA
"34078",14,3
"34079",13,1
"34080",7,3
"34081",11,NA
"34082",12,3
"34083",13,3
"34084",9,NA
"34085",13,2
"34086",12,3
"34087",12,3
"34088",13,NA
"34089",14,3
"34090",14,3
"34091",15,NA
"34092",14,2
"34093",14,NA
"34094",14,3
"34095",13,NA
"34096",14,NA
"34097",12,NA
"34098",13,3
"34099",12,3
"34100",6,2
"34101",12,NA
"34102",13,2
"34103",12,NA
"34104",5,NA
"34105",12,2
"34106",13,NA
"34107",12,NA
"34108",8,2
"34109",14,3
"34110",12,3
"34111",12,NA
"34112",12,2
"34113",8,1
"34114",8,2
"34115",12,2
"34116",13,2
"34117",9,NA
"34118",9,NA
"34119",16,3
"34120",16,2
"34121",12,3
"34122",12,2
"34123",17,NA
"34124",14,2
"34125",13,2
"34126",13,2
"34127",12,NA
"34128",14,2
"34129",12,NA
"34130",10,NA
"34131",12,3
"34132",8,NA
"34133",12,2
"34134",12,3
"34135",13,2
"34136",10,1
"34137",12,NA
"34138",13,3
"34139",14,3
"34140",10,NA
"34141",14,1
"34142",14,3
"34143",NA,NA
"34144",13,NA
"34145",12,NA
"34146",12,1
"34147",12,NA
"34148",16,2
"34149",16,2
"34150",12,NA
"34151",18,2
"34152",16,NA
"34153",12,NA
"34154",15,3
"34155",15,NA
"34156",16,3
"34157",13,2
"34158",18,2
"34159",16,3
"34160",12,2
"34161",12,2
"34162",14,1
"34163",18,1
"34164",16,3
"34165",15,NA
"34166",12,2
"34167",12,NA
"34168",12,3
"34169",13,1
"34170",7,NA
"34171",15,3
"34172",12,NA
"34173",13,NA
"34174",12,2
"34175",11,NA
"34176",14,3
"34177",10,2
"34178",13,1
"34179",11,1
"34180",13,3
"34181",12,NA
"34182",12,2
"34183",16,2
"34184",8,2
"34185",13,2
"34186",12,NA
"34187",12,NA
"34188",12,2
"34189",13,NA
"34190",12,3
"34191",18,2
"34192",12,2
"34193",15,2
"34194",12,NA
"34195",12,3
"34196",11,NA
"34197",12,2
"34198",12,3
"34199",11,NA
"34200",12,3
"34201",12,NA
"34202",16,3
"34203",19,2
"34204",18,NA
"34205",14,2
"34206",8,NA
"34207",13,2
"34208",18,NA
"34209",12,3
"34210",12,NA
"34211",14,2
"34212",12,1
"34213",16,3
"34214",15,NA
"34215",14,3
"34216",12,NA
"34217",18,2
"34218",12,NA
"34219",15,NA
"34220",8,2
"34221",12,2
"34222",18,3
"34223",14,3
"34224",12,3
"34225",15,3
"34226",11,NA
"34227",12,2
"34228",12,2
"34229",16,2
"34230",12,3
"34231",15,3
"34232",15,NA
"34233",16,3
"34234",13,NA
"34235",12,2
"34236",12,2
"34237",12,3
"34238",10,NA
"34239",18,2
"34240",15,2
"34241",11,NA
"34242",9,2
"34243",12,NA
"34244",12,NA
"34245",9,NA
"34246",12,3
"34247",12,2
"34248",9,2
"34249",11,3
"34250",9,NA
"34251",10,3
"34252",12,2
"34253",12,NA
"34254",14,NA
"34255",13,2
"34256",16,2
"34257",12,2
"34258",12,2
"34259",12,2
"34260",14,2
"34261",12,2
"34262",11,3
"34263",11,NA
"34264",14,NA
"34265",12,3
"34266",15,3
"34267",12,2
"34268",12,3
"34269",15,2
"34270",11,NA
"34271",9,NA
"34272",12,NA
"34273",16,2
"34274",11,NA
"34275",16,3
"34276",20,1
"34277",16,NA
"34278",12,2
"34279",11,NA
"34280",17,NA
"34281",12,NA
"34282",12,NA
"34283",14,2
"34284",10,2
"34285",14,2
"34286",12,NA
"34287",0,NA
"34288",11,NA
"34289",8,NA
"34290",10,2
"34291",14,1
"34292",12,3
"34293",7,3
"34294",12,1
"34295",17,3
"34296",17,1
"34297",11,2
"34298",12,2
"34299",16,NA
"34300",12,3
"34301",12,2
"34302",11,2
"34303",19,NA
"34304",10,3
"34305",20,3
"34306",16,3
"34307",15,NA
"34308",12,NA
"34309",16,2
"34310",14,3
"34311",19,NA
"34312",18,NA
"34313",12,3
"34314",16,3
"34315",14,NA
"34316",14,NA
"34317",16,3
"34318",14,3
"34319",12,1
"34320",12,3
"34321",16,3
"34322",13,NA
"34323",16,2
"34324",13,NA
"34325",14,NA
"34326",19,NA
"34327",14,3
"34328",11,1
"34329",11,NA
"34330",16,NA
"34331",10,2
"34332",20,1
"34333",13,2
"34334",14,2
"34335",14,3
"34336",16,NA
"34337",13,3
"34338",15,2
"34339",18,NA
"34340",8,NA
"34341",13,3
"34342",16,NA
"34343",14,NA
"34344",14,1
"34345",15,2
"34346",14,NA
"34347",15,3
"34348",11,1
"34349",19,2
"34350",11,1
"34351",11,3
"34352",12,NA
"34353",13,NA
"34354",12,NA
"34355",10,2
"34356",12,1
"34357",14,3
"34358",12,NA
"34359",12,NA
"34360",15,3
"34361",13,3
"34362",12,3
"34363",12,2
"34364",15,3
"34365",12,3
"34366",9,1
"34367",7,NA
"34368",12,3
"34369",13,NA
"34370",14,3
"34371",12,NA
"34372",19,NA
"34373",14,3
"34374",16,2
"34375",18,NA
"34376",17,2
"34377",12,3
"34378",20,NA
"34379",18,2
"34380",15,3
"34381",11,NA
"34382",15,NA
"34383",12,2
"34384",12,3
"34385",16,2
"34386",13,NA
"34387",18,3
"34388",13,3
"34389",12,2
"34390",14,2
"34391",10,NA
"34392",8,3
"34393",14,NA
"34394",16,2
"34395",14,NA
"34396",12,NA
"34397",17,2
"34398",14,1
"34399",12,NA
"34400",12,NA
"34401",16,1
"34402",13,NA
"34403",17,3
"34404",17,2
"34405",12,2
"34406",16,NA
"34407",13,2
"34408",20,NA
"34409",16,2
"34410",13,NA
"34411",17,NA
"34412",16,2
"34413",12,2
"34414",12,1
"34415",12,NA
"34416",12,2
"34417",12,NA
"34418",11,2
"34419",0,1
"34420",13,1
"34421",12,3
"34422",10,NA
"34423",15,3
"34424",16,3
"34425",16,3
"34426",14,NA
"34427",20,2
"34428",17,NA
"34429",16,3
"34430",12,3
"34431",20,2
"34432",20,NA
"34433",15,3
"34434",11,2
"34435",13,3
"34436",13,NA
"34437",17,2
"34438",15,3
"34439",12,2
"34440",12,NA
"34441",10,NA
"34442",13,3
"34443",13,NA
"34444",12,2
"34445",13,3
"34446",14,NA
"34447",12,3
"34448",12,3
"34449",12,3
"34450",15,1
"34451",16,3
"34452",13,3
"34453",14,3
"34454",18,NA
"34455",14,NA
"34456",17,3
"34457",18,2
"34458",16,NA
"34459",12,2
"34460",8,NA
"34461",14,NA
"34462",12,3
"34463",10,3
"34464",18,3
"34465",13,2
"34466",20,3
"34467",14,NA
"34468",16,3
"34469",19,NA
"34470",13,NA
"34471",18,2
"34472",16,NA
"34473",18,NA
"34474",12,2
"34475",19,2
"34476",16,2
"34477",18,2
"34478",20,2
"34479",11,NA
"34480",12,NA
"34481",14,2
"34482",13,2
"34483",13,NA
"34484",17,2
"34485",12,NA
"34486",16,3
"34487",15,3
"34488",7,NA
"34489",12,3
"34490",20,3
"34491",12,3
"34492",14,2
"34493",20,2
"34494",16,2
"34495",18,3
"34496",8,3
"34497",12,NA
"34498",13,2
"34499",13,3
"34500",12,3
"34501",18,3
"34502",14,NA
"34503",14,NA
"34504",12,3
"34505",14,1
"34506",18,2
"34507",14,NA
"34508",16,NA
"34509",16,3
"34510",13,2
"34511",15,2
"34512",12,3
"34513",12,NA
"34514",13,3
"34515",12,NA
"34516",12,3
"34517",15,3
"34518",14,NA
"34519",12,3
"34520",16,1
"34521",13,NA
"34522",14,3
"34523",14,NA
"34524",10,2
"34525",12,2
"34526",12,3
"34527",13,NA
"34528",13,3
"34529",13,NA
"34530",11,NA
"34531",12,2
"34532",18,NA
"34533",19,3
"34534",8,NA
"34535",12,NA
"34536",12,NA
"34537",10,2
"34538",13,2
"34539",12,2
"34540",15,3
"34541",12,NA
"34542",12,2
"34543",12,NA
"34544",20,2
"34545",14,2
"34546",12,2
"34547",13,2
"34548",15,NA
"34549",12,1
"34550",12,NA
"34551",11,3
"34552",16,3
"34553",13,1
"34554",14,2
"34555",14,1
"34556",9,2
"34557",12,NA
"34558",13,NA
"34559",12,2
"34560",12,NA
"34561",15,3
"34562",13,2
"34563",17,3
"34564",12,NA
"34565",11,1
"34566",12,2
"34567",14,2
"34568",16,NA
"34569",14,NA
"34570",18,3
"34571",14,NA
"34572",20,NA
"34573",16,3
"34574",18,3
"34575",12,2
"34576",15,2
"34577",18,NA
"34578",12,3
"34579",12,2
"34580",17,3
"34581",18,3
"34582",20,NA
"34583",12,NA
"34584",13,NA
"34585",14,NA
"34586",17,NA
"34587",8,3
"34588",12,2
"34589",15,2
"34590",10,3
"34591",18,NA
"34592",12,1
"34593",12,NA
"34594",15,1
"34595",9,NA
"34596",8,3
"34597",13,3
"34598",11,2
"34599",16,2
"34600",15,NA
"34601",12,NA
"34602",16,3
"34603",12,NA
"34604",16,3
"34605",14,NA
"34606",16,1
"34607",15,NA
"34608",10,NA
"34609",12,1
"34610",12,3
"34611",14,2
"34612",14,2
"34613",12,2
"34614",13,2
"34615",12,2
"34616",13,NA
"34617",15,2
"34618",13,NA
"34619",12,2
"34620",12,2
"34621",15,3
"34622",15,NA
"34623",12,NA
"34624",11,1
"34625",14,2
"34626",13,2
"34627",16,2
"34628",11,2
"34629",14,3
"34630",18,NA
"34631",12,3
"34632",13,NA
"34633",18,2
"34634",16,2
"34635",8,3
"34636",12,NA
"34637",11,2
"34638",17,3
"34639",12,NA
"34640",9,1
"34641",12,1
"34642",12,NA
"34643",12,NA
"34644",12,NA
"34645",12,2
"34646",12,3
"34647",20,3
"34648",18,3
"34649",10,2
"34650",16,NA
"34651",20,2
"34652",9,NA
"34653",12,1
"34654",12,NA
"34655",11,1
"34656",10,3
"34657",12,NA
"34658",12,3
"34659",8,NA
"34660",11,3
"34661",12,2
"34662",12,2
"34663",12,3
"34664",15,3
"34665",11,NA
"34666",14,NA
"34667",12,2
"34668",12,2
"34669",16,NA
"34670",14,NA
"34671",12,3
"34672",11,NA
"34673",15,2
"34674",12,NA
"34675",14,NA
"34676",12,3
"34677",5,2
"34678",12,2
"34679",13,NA
"34680",9,NA
"34681",14,3
"34682",10,NA
"34683",14,3
"34684",6,2
"34685",14,3
"34686",12,3
"34687",12,NA
"34688",13,2
"34689",12,2
"34690",13,2
"34691",12,2
"34692",14,NA
"34693",14,3
"34694",14,3
"34695",12,NA
"34696",14,3
"34697",13,NA
"34698",14,2
"34699",14,NA
"34700",12,2
"34701",12,NA
"34702",17,2
"34703",8,2
"34704",12,2
"34705",12,2
"34706",12,NA
"34707",16,NA
"34708",13,1
"34709",10,NA
"34710",12,3
"34711",12,3
"34712",13,2
"34713",12,1
"34714",8,1
"34715",8,2
"34716",12,2
"34717",13,3
"34718",12,3
"34719",12,2
"34720",8,NA
"34721",19,NA
"34722",12,2
"34723",17,NA
"34724",16,2
"34725",18,NA
"34726",16,NA
"34727",16,2
"34728",20,2
"34729",19,NA
"34730",12,3
"34731",17,NA
"34732",14,NA
"34733",19,NA
"34734",12,3
"34735",12,NA
"34736",16,NA
"34737",15,1
"34738",17,3
"34739",13,1
"34740",14,NA
"34741",16,NA
"34742",16,3
"34743",14,3
"34744",14,NA
"34745",10,2
"34746",12,3
"34747",8,2
"34748",14,2
"34749",10,1
"34750",12,NA
"34751",14,NA
"34752",12,3
"34753",13,2
"34754",12,3
"34755",18,2
"34756",12,NA
"34757",13,2
"34758",12,NA
"34759",10,NA
"34760",12,2
"34761",12,2
"34762",16,2
"34763",12,NA
"34764",12,NA
"34765",12,2
"34766",19,2
"34767",10,NA
"34768",11,NA
"34769",16,NA
"34770",16,NA
"34771",12,NA
"34772",15,NA
"34773",12,2
"34774",12,2
"34775",12,NA
"34776",14,NA
"34777",12,2
"34778",15,NA
"34779",13,NA
"34780",12,NA
"34781",12,2
"34782",12,1
"34783",12,2
"34784",9,3
"34785",12,2
"34786",20,NA
"34787",18,2
"34788",12,NA
"34789",14,2
"34790",16,NA
"34791",12,2
"34792",12,3
"34793",13,3
"34794",18,3
"34795",15,NA
"34796",8,2
"34797",12,3
"34798",16,2
"34799",13,3
"34800",12,NA
"34801",12,3
"34802",13,2
"34803",11,3
"34804",8,2
"34805",6,1
"34806",12,2
"34807",14,NA
"34808",12,NA
"34809",13,NA
"34810",20,NA
"34811",16,3
"34812",12,NA
"34813",16,NA
"34814",15,3
"34815",16,2
"34816",15,2
"34817",17,2
"34818",16,2
"34819",13,2
"34820",16,2
"34821",17,3
"34822",16,3
"34823",12,NA
"34824",20,2
"34825",16,NA
"34826",16,NA
"34827",17,3
"34828",12,2
"34829",12,2
"34830",11,3
"34831",14,3
"34832",13,2
"34833",12,2
"34834",15,2
"34835",12,2
"34836",14,3
"34837",16,NA
"34838",14,2
"34839",12,2
"34840",12,NA
"34841",12,2
"34842",14,2
"34843",14,2
"34844",10,3
"34845",10,NA
"34846",12,2
"34847",12,3
"34848",14,NA
"34849",12,NA
"34850",13,2
"34851",15,2
"34852",15,NA
"34853",12,2
"34854",12,1
"34855",12,1
"34856",14,2
"34857",12,NA
"34858",8,2
"34859",14,NA
"34860",12,2
"34861",14,NA
"34862",9,NA
"34863",13,2
"34864",17,3
"34865",12,2
"34866",15,3
"34867",11,NA
"34868",12,3
"34869",7,NA
"34870",5,3
"34871",12,2
"34872",12,2
"34873",12,NA
"34874",10,2
"34875",12,NA
"34876",12,3
"34877",12,3
"34878",12,NA
"34879",12,NA
"34880",16,2
"34881",13,2
"34882",16,2
"34883",9,2
"34884",11,2
"34885",3,NA
"34886",5,3
"34887",12,NA
"34888",8,1
"34889",9,2
"34890",10,3
"34891",14,3
"34892",12,2
"34893",11,NA
"34894",12,2
"34895",18,3
"34896",12,NA
"34897",12,2
"34898",12,2
"34899",12,3
"34900",10,3
"34901",12,3
"34902",12,2
"34903",11,2
"34904",8,3
"34905",10,NA
"34906",14,NA
"34907",12,3
"34908",12,1
"34909",12,2
"34910",11,NA
"34911",11,1
"34912",12,1
"34913",12,NA
"34914",17,NA
"34915",11,NA
"34916",13,NA
"34917",12,2
"34918",4,NA
"34919",17,3
"34920",18,2
"34921",16,3
"34922",12,NA
"34923",14,2
"34924",12,1
"34925",14,NA
"34926",10,NA
"34927",12,NA
"34928",10,NA
"34929",11,2
"34930",14,2
"34931",10,NA
"34932",12,NA
"34933",9,1
"34934",12,1
"34935",7,NA
"34936",8,NA
"34937",18,1
"34938",12,NA
"34939",11,NA
"34940",10,NA
"34941",8,NA
"34942",8,NA
"34943",12,NA
"34944",8,2
"34945",3,NA
"34946",3,3
"34947",12,NA
"34948",5,NA
"34949",7,NA
"34950",10,NA
"34951",12,NA
"34952",8,3
"34953",13,3
"34954",12,NA
"34955",10,NA
"34956",NA,1
"34957",16,NA
"34958",12,NA
"34959",11,3
"34960",14,3
"34961",8,2
"34962",12,2
"34963",10,3
"34964",13,2
"34965",12,2
"34966",16,NA
"34967",13,3
"34968",5,2
"34969",12,NA
"34970",11,2
"34971",12,2
"34972",9,3
"34973",14,3
"34974",11,1
"34975",12,2
"34976",13,NA
"34977",14,2
"34978",12,3
"34979",19,3
"34980",12,2
"34981",12,NA
"34982",13,NA
"34983",14,1
"34984",13,3
"34985",16,3
"34986",13,3
"34987",16,NA
"34988",16,NA
"34989",12,2
"34990",17,2
"34991",12,2
"34992",12,NA
"34993",12,NA
"34994",14,2
"34995",12,2
"34996",9,NA
"34997",12,3
"34998",12,3
"34999",12,2
"35000",12,NA
"35001",9,2
"35002",10,NA
"35003",3,1
"35004",11,2
"35005",16,3
"35006",13,NA
"35007",12,3
"35008",12,2
"35009",12,3
"35010",7,3
"35011",14,2
"35012",7,NA
"35013",12,NA
"35014",11,NA
"35015",16,NA
"35016",15,NA
"35017",12,2
"35018",12,2
"35019",14,3
"35020",12,3
"35021",12,2
"35022",18,NA
"35023",12,2
"35024",12,2
"35025",12,NA
"35026",14,2
"35027",16,NA
"35028",12,3
"35029",12,2
"35030",13,NA
"35031",8,3
"35032",12,2
"35033",4,2
"35034",12,3
"35035",9,2
"35036",11,NA
"35037",8,3
"35038",8,3
"35039",8,NA
"35040",12,NA
"35041",3,2
"35042",8,1
"35043",12,3
"35044",9,NA
"35045",14,NA
"35046",16,NA
"35047",12,3
"35048",10,2
"35049",7,2
"35050",16,NA
"35051",15,2
"35052",20,NA
"35053",17,2
"35054",19,3
"35055",16,NA
"35056",18,3
"35057",13,3
"35058",13,2
"35059",12,NA
"35060",14,3
"35061",8,3
"35062",12,NA
"35063",12,3
"35064",16,NA
"35065",12,2
"35066",10,1
"35067",14,NA
"35068",6,NA
"35069",3,NA
"35070",10,NA
"35071",11,NA
"35072",8,NA
"35073",13,3
"35074",12,2
"35075",10,2
"35076",8,NA
"35077",9,3
"35078",11,NA
"35079",14,NA
"35080",15,3
"35081",12,3
"35082",11,2
"35083",9,NA
"35084",13,1
"35085",17,NA
"35086",12,2
"35087",11,2
"35088",11,NA
"35089",12,2
"35090",14,3
"35091",12,2
"35092",12,1
"35093",11,3
"35094",14,NA
"35095",12,3
"35096",18,3
"35097",12,NA
"35098",11,2
"35099",16,2
"35100",12,NA
"35101",12,NA
"35102",8,3
"35103",16,1
"35104",12,1
"35105",12,3
"35106",11,2
"35107",16,NA
"35108",10,3
"35109",16,3
"35110",12,2
"35111",16,NA
"35112",8,NA
"35113",12,NA
"35114",10,NA
"35115",10,NA
"35116",10,NA
"35117",13,2
"35118",14,2
"35119",17,NA
"35120",12,NA
"35121",13,1
"35122",12,NA
"35123",12,3
"35124",13,2
"35125",11,NA
"35126",12,2
"35127",12,3
"35128",9,3
"35129",12,NA
"35130",11,2
"35131",13,2
"35132",12,2
"35133",15,3
"35134",12,3
"35135",12,NA
"35136",18,NA
"35137",14,3
"35138",12,NA
"35139",14,3
"35140",12,3
"35141",12,NA
"35142",11,NA
"35143",9,NA
"35144",16,1
"35145",16,2
"35146",13,2
"35147",12,1
"35148",12,1
"35149",15,2
"35150",17,NA
"35151",13,NA
"35152",12,NA
"35153",16,2
"35154",16,3
"35155",10,3
"35156",16,3
"35157",12,3
"35158",13,NA
"35159",12,2
"35160",11,1
"35161",10,NA
"35162",12,NA
"35163",12,NA
"35164",12,3
"35165",7,NA
"35166",12,2
"35167",12,1
"35168",13,1
"35169",16,NA
"35170",16,NA
"35171",19,2
"35172",12,3
"35173",14,3
"35174",12,3
"35175",12,3
"35176",15,3
"35177",14,3
"35178",16,NA
"35179",12,3
"35180",12,3
"35181",11,NA
"35182",13,2
"35183",17,3
"35184",16,3
"35185",16,NA
"35186",11,NA
"35187",16,2
"35188",12,3
"35189",12,2
"35190",11,2
"35191",12,1
"35192",14,NA
"35193",11,NA
"35194",16,2
"35195",14,NA
"35196",13,2
"35197",12,2
"35198",13,3
"35199",17,3
"35200",15,NA
"35201",12,2
"35202",16,3
"35203",15,NA
"35204",17,NA
"35205",12,3
"35206",17,2
"35207",15,NA
"35208",16,2
"35209",20,2
"35210",17,3
"35211",14,NA
"35212",14,NA
"35213",14,NA
"35214",16,2
"35215",12,3
"35216",12,2
"35217",12,NA
"35218",14,3
"35219",11,NA
"35220",12,3
"35221",9,NA
"35222",12,2
"35223",12,2
"35224",14,NA
"35225",12,2
"35226",12,3
"35227",12,3
"35228",15,2
"35229",12,NA
"35230",12,3
"35231",19,2
"35232",8,1
"35233",12,NA
"35234",12,3
"35235",11,2
"35236",8,3
"35237",15,3
"35238",8,3
"35239",14,NA
"35240",9,1
"35241",12,NA
"35242",15,2
"35243",14,NA
"35244",16,2
"35245",12,3
"35246",13,1
"35247",11,2
"35248",12,NA
"35249",12,NA
"35250",17,2
"35251",12,NA
"35252",15,2
"35253",19,3
"35254",13,2
"35255",20,3
"35256",18,3
"35257",13,2
"35258",10,NA
"35259",12,2
"35260",12,2
"35261",13,3
"35262",14,NA
"35263",16,2
"35264",12,3
"35265",14,2
"35266",16,3
"35267",12,3
"35268",13,3
"35269",12,NA
"35270",16,3
"35271",12,2
"35272",12,NA
"35273",12,NA
"35274",14,NA
"35275",13,1
"35276",12,2
"35277",16,3
"35278",14,3
"35279",11,NA
"35280",11,NA
"35281",12,NA
"35282",12,NA
"35283",9,2
"35284",12,2
"35285",12,3
"35286",17,2
"35287",12,3
"35288",13,NA
"35289",16,2
"35290",16,NA
"35291",12,3
"35292",13,2
"35293",18,NA
"35294",15,NA
"35295",12,2
"35296",15,2
"35297",14,NA
"35298",20,2
"35299",12,3
"35300",16,3
"35301",11,2
"35302",7,2
"35303",9,3
"35304",16,2
"35305",16,2
"35306",14,NA
"35307",16,2
"35308",19,2
"35309",16,3
"35310",18,NA
"35311",12,2
"35312",15,1
"35313",14,1
"35314",13,3
"35315",16,NA
"35316",12,2
"35317",15,2
"35318",12,NA
"35319",14,2
"35320",13,NA
"35321",16,3
"35322",11,3
"35323",9,NA
"35324",12,2
"35325",16,2
"35326",14,NA
"35327",16,2
"35328",11,2
"35329",18,NA
"35330",17,2
"35331",16,3
"35332",16,NA
"35333",16,2
"35334",16,3
"35335",14,2
"35336",16,NA
"35337",13,NA
"35338",14,2
"35339",13,NA
"35340",20,1
"35341",14,3
"35342",14,1
"35343",16,NA
"35344",6,NA
"35345",19,NA
"35346",11,NA
"35347",11,NA
"35348",7,2
"35349",11,3
"35350",11,2
"35351",6,NA
"35352",14,NA
"35353",14,2
"35354",12,NA
"35355",14,3
"35356",20,2
"35357",16,2
"35358",14,NA
"35359",14,NA
"35360",12,2
"35361",12,NA
"35362",12,2
"35363",8,NA
"35364",14,3
"35365",13,2
"35366",12,2
"35367",12,NA
"35368",12,2
"35369",12,2
"35370",10,NA
"35371",20,3
"35372",18,2
"35373",19,2
"35374",20,2
"35375",20,NA
"35376",17,NA
"35377",18,3
"35378",16,NA
"35379",15,2
"35380",18,2
"35381",17,2
"35382",12,NA
"35383",16,3
"35384",12,2
"35385",12,3
"35386",16,2
"35387",9,3
"35388",18,2
"35389",13,NA
"35390",10,NA
"35391",14,3
"35392",13,NA
"35393",9,NA
"35394",6,NA
"35395",12,2
"35396",11,NA
"35397",12,NA
"35398",11,3
"35399",7,1
"35400",13,NA
"35401",8,1
"35402",13,3
"35403",18,NA
"35404",14,2
"35405",16,NA
"35406",16,NA
"35407",12,NA
"35408",15,NA
"35409",10,2
"35410",11,2
"35411",9,3
"35412",9,2
"35413",9,2
"35414",12,2
"35415",13,3
"35416",12,3
"35417",18,NA
"35418",12,1
"35419",11,NA
"35420",11,2
"35421",13,NA
"35422",9,NA
"35423",12,3
"35424",20,NA
"35425",16,2
"35426",12,2
"35427",15,3
"35428",9,3
"35429",12,NA
"35430",11,1
"35431",12,2
"35432",14,3
"35433",12,2
"35434",12,2
"35435",16,1
"35436",12,2
"35437",15,NA
"35438",20,2
"35439",12,2
"35440",10,NA
"35441",12,NA
"35442",15,3
"35443",12,NA
"35444",12,2
"35445",8,NA
"35446",8,2
"35447",16,NA
"35448",8,2
